,Unnamed: 0,path,x,y,w,h
40,40,./data_pothole/ds1_14231.jpg,956.9328540611148,752.4459645039326,93.41299378562384,67.16211762299406
41,41,./data_pothole/ds1_14232.jpg,954.0145958676378,737.851369909338,157.61563885370492,206.29728245090791
42,42,./data_pothole/ds1_14373.jpg,838.5886386548982,799.9877450777963,99.21221080239286,23.60285894904939
43,43,./data_pothole/ds1_14373.jpg,1009.0426436192,786.3661086097854,56.44772205509821,21.797323278478643
44,44,./data_pothole/ds1_14373.jpg,992.285870882574,776.1678796412182,63.257213822039375,23.37840807115708
45,45,./data_pothole/ds1_14423.jpg,1346.039958043065,842.932406451251,116.75928198226734,52.56759726034625
46,46,./data_pothole/ds1_14484.jpg,554.2071376266624,882.8243577287004,72.98474113362886,39.91891891891896
47,47,./data_pothole/ds1_14484.jpg,709.8499495329322,797.2027064143,72.01198840246991,23.37840807115708
48,48,./data_pothole/ds1_14484.jpg,636.8923814518683,814.7162496205923,37.96512329797338,18.51346897434541
49,49,./data_pothole/ds1_14484.jpg,524.0512834468018,810.824342882311,78.8214059531349,25.324324324324262
50,50,./data_pothole/ds1_14489.jpg,1124.2489213901204,840.9864901980839,166.37048765041163,37.97300266575167
51,51,./data_pothole/ds1_14526.jpg,874.2476102359088,768.0135172251108,68.12097747783412,21.432417586043016
52,52,./data_pothole/ds1_14540.jpg,981.2521176377454,844.8783969363651,52.55671113046242,55.48647164009708
53,53,./data_pothole/ds1_14541.jpg,360.6263754749842,780.6621955665382,149.8333943556048,48.67561629011823
54,54,./data_pothole/ds1_14565.jpg,1030.1336288790376,832.4729766845702,95.60170598480067,46.72970003695104
55,55,./data_pothole/ds1_14566.jpg,1061.0190290531982,886.7161902350349,114.81377651994944,50.62168100717906
56,56,./data_pothole/ds1_14579.jpg,1238.0626979100698,804.0134875323322,78.8214059531349,24.35136619774073
57,57,./data_pothole/ds1_14579.jpg,1018.217315151995,810.824342882311,59.36605446485112,36.99997030722125
58,58,./data_pothole/ds1_14582.jpg,1724.4464851171629,802.0675712791649,114.81377651994944,63.27028511665958
59,59,./data_pothole/ds1_14704.jpg,1041.8157398270998,789.5077629137779,66.46433378196502,26.83732057416273
60,60,./data_pothole/ds1_15311.jpg,726.1467025572006,838.7129186602872,117.28532974427992,71.62200956937795
61,61,./data_pothole/ds1_15406.jpg,994.8950201884252,855.9377990430622,161.2153432032302,104.3492822966507
62,62,./data_pothole/ds1_16125.jpg,641.5789240949966,929.3720339810566,114.7012113055182,116.4066985645934
63,63,./data_pothole/ds1_16720.jpg,1185.0354644906745,882.8616445113202,71.39690190100418,28.551020408163254
64,64,./data_pothole/ds1_16721.jpg,1664.9589087159254,943.4738894092792,161.99477672166427,72.63265306122446
65,65,./data_pothole/ds1_16984.jpg,1054.3419790172163,851.330994897959,92.20998475609758,87.93885024713006
67,67,./data_pothole/ds1_17272.jpg,1072.094288020086,872.1473961654974,72.00901183644191,38.95910893654332
68,68,./data_pothole/ds1_17614.jpg,1085.6826606629968,896.8840799534574,83.10630834131166,47.57017536569151
69,69,./data_pothole/ds1_19871.jpg,1002.0033850430416,1003.4739267777423,96.49497847919656,39.57142857142856
70,70,./data_pothole/ds1_20297.jpg,1106.0121130551818,915.3636363636364,217.20457604306853,69.03827751196172
71,71,./data_pothole/ds1_20865.jpg,814.006729475101,822.3492822966508,98.33512786002689,56.11961722488036
72,72,./data_pothole/ds1_20921.jpg,803.6702557200539,758.6172248803829,66.46433378196502,71.62200956937795
73,73,./data_pothole/ds1_20969.jpg,865.6890982503364,817.1818181818184,80.2462987886945,28.55980861244018
74,74,./data_pothole/ds1_21082.jpg,776.1063257065949,881.775119617225,99.19650067294754,45.78468899521533
75,75,./data_pothole/ds1_23755.jpg,709.0600642321017,920.7888652632388,97.07388495958423,39.42357316040636
76,76,./data_pothole/ds1_24202.jpg,1049.619745818662,856.6857628925814,94.74647887323954,37.661065154163225
77,77,./data_pothole/ds1_24203.jpg,1118.1267880721832,923.9979131886475,178.09856404049265,48.72328881469139
78,78,./data_pothole/ds1_27041.jpg,1233.4952893674297,824.0717703349283,75.07806191117083,32.86602870813397
79,79,./data_pothole/ds1_27118.jpg,1346.0301291248206,803.4897959183672,120.36872309899582,28.551020408163023
80,80,./data_pothole/ds1_27205.jpg,1280.870794078062,915.3636363636364,186.1951547779272,69.8995215311005
81,81,./data_pothole/ds1_27205.jpg,1066.3889636608344,783.5933014354067,103.50336473755056,49.22966507177034
82,82,./data_pothole/ds1_27351.jpg,764.9084791386272,847.3253588516747,85.41453566621806,59.564593301435366
83,83,./data_pothole/ds1_28294.jpg,1011.2611036339166,919.6698564593302,70.77119784656804,48.36842105263156
84,84,./data_pothole/ds1_28339.jpg,668.4347240915208,937.755980861244,141.4037685060565,72.48325358851673
85,85,./data_pothole/ds1_28339.jpg,739.92866756393,860.244019138756,112.11709286675637,75.92822966507174
86,86,./data_pothole/ds1_28861.jpg,1538.3939763849432,851.42431640625,116.15147816051126,33.72727272727275
87,87,./data_pothole/ds1_28951.jpg,1215.7683085180056,922.9397767765588,210.78759089335176,63.608659601876525
88,88,./data_pothole/ds1_29638.jpg,1166.9630484988454,866.9956896551724,131.36489607390286,46.30480295566497
89,0,./data_pothole/ds2_1727.jpg,1422.4672639558926,1011.300551470588,87.3328738800827,38.38235294117647
90,1,./data_pothole/ds2_2012.jpg,726.951724137931,905.0459558823528,100.63448275862068,39.95404411764706
91,2,./data_pothole/ds2_3133.jpg,1145.9131633356308,937.1829044117646,124.38318401102688,37.05882352941176
92,3,./data_pothole/ds2_3133.jpg,1156.4989662301862,912.0358455882352,76.74707098552737,27.67003676470588
93,4,./data_pothole/ds2_3138.jpg,968.6009648518263,897.4770220588235,48.95933838731909,21.176470588235293
94,5,./data_pothole/ds2_3139.jpg,1013.5906271536873,1008.6534926470588,100.56512749827704,30.44117647058824
95,6,./data_pothole/ds2_4157.jpg,1567.185134205093,881.2591799265606,64.74879559532003,21.150550795593634
96,7,./data_pothole/ds2_4170.jpg,1657.0406056434963,869.3619951040391,124.21197522367515,47.58873929008568
97,8,./data_pothole/ds2_4225.jpg,1178.5099111414902,959.8860874848116,83.9917976760082,34.81622114216282
98,9,./data_pothole/ds2_4239.jpg,771.6746411483253,864.7873633049818,57.74436090225564,18.371810449574728
99,10,./data_pothole/ds2_4491.jpg,1343.0737422467264,839.2417279411765,84.68642315644384,22.5
100,11,./data_pothole/ds2_4745.jpg,630.2896551724137,942.1047794117646,112.55172413793105,30.44117647058824
101,12,./data_pothole/ds2_4898.jpg,957.373461012312,855.5748175182481,53.844049247606016,39.41605839416058
102,13,./data_pothole/ds2_4998.jpg,1192.8065395095368,868.0205811138015,37.9291553133515,16.99757869249395
103,14,./data_pothole/ds2_5223.jpg,877.6021798365123,823.7288135593222,49.70027247956404,22.22760290556886
104,15,./data_pothole/ds2_6234.jpg,1135.3273604410751,900.1240808823529,43.66643694004135,25.14705882352941
105,16,./data_pothole/ds2_6234.jpg,1112.8325292901447,836.5946691176471,46.31288766368022,13.235294117647058
106,17,./data_pothole/ds2_7267.jpg,862.1487603305785,857.0930232558139,54.214876033057855,27.760097919216644
107,18,./data_pothole/ds2_7359.jpg,300.1652892561984,902.8641370869032,72.72727272727269,25.611995104039167
108,19,./data_pothole/ds2_9464.jpg,556.1746361746362,909.5458743842364,57.21413721413722,25.27093596059113
109,20,./data_pothole/ds2_9563.jpg,1058.580289455548,826.0064338235294,88.65609924190214,29.11764705882353
110,21,./data_pothole/ds2_9806.jpg,1476.0,852.0,64.0,34.666666666666664
111,22,./data_pothole/ds2_9856.jpg,1345.3333333333333,897.3333333333333,81.33333333333333,30.666666666666664
112,23,./data_pothole/ds2_11591.jpg,1333.0285714285717,686.3071065989847,43.885714285714286,100.05076142131986
113,24,./data_pothole/ds2_13088.jpg,786.3617463617466,936.1468596059112,75.8419958419957,61.39008620689655
114,25,./data_pothole/ds2_13338.jpg,950.0483759502418,907.4769656019656,76.95922598479613,46.43734643734644
115,26,./data_pothole/ds2_13657.jpg,596.7746381805653,893.506433823529,70.13094417643005,29.11764705882353
116,27,./data_pothole/ds2_13715.jpg,767.4707098552723,863.065257352941,89.97932460372158,51.61764705882353
117,28,./data_pothole/ds2_13876.jpg,762.9752066115702,907.3255813953488,60.82644628099174,10.575275397796815
118,29,./data_pothole/ds2_14788.jpg,737.7435897435898,913.677811550152,141.12820512820514,38.29787234042553
119,30,./data_pothole/ds2_14789.jpg,1529.811965811966,902.7355623100304,235.21367521367523,84.25531914893617
120,31,./data_pothole/ds2_14793.jpg,288.10256410256414,883.0395136778114,75.48717948717949,16.413373860182368
121,32,./data_pothole/ds2_14793.jpg,1640.3076923076924,831.6109422492401,110.4957264957265,33.920972644376896
122,33,./data_pothole/ds2_14794.jpg,1082.3589743589744,934.4680851063828,225.3675213675214,72.21884498480243
123,34,./data_pothole/ds2_14794.jpg,515.6581196581197,932.2796352583586,167.38461538461542,68.93617021276596
124,35,./data_pothole/ds2_17272.jpg,606.0372157133012,912.0358455882352,39.69676085458305,9.26470588235294
125,36,./data_pothole/ds2_17272.jpg,796.5816678152999,894.8299632352941,34.40385940730531,9.26470588235294
126,37,./data_pothole/ds2_17273.jpg,606.0372157133012,916.0064338235294,37.050310130944176,7.9411764705882355
127,38,./data_pothole/ds2_17273.jpg,793.935217091661,898.8005514705882,31.75740868366644,9.26470588235294
128,39,./data_pothole/ds2_17274.jpg,592.8049620951068,923.9476102941176,43.66643694004135,9.26470588235294
129,40,./data_pothole/ds2_17274.jpg,784.672639558925,901.4476102941176,38.373535492763615,14.558823529411764
130,41,./data_pothole/ds2_17275.jpg,558.4011026878015,939.829963235294,46.31288766368022,10.588235294117649
131,42,./data_pothole/ds2_17275.jpg,779.3797381116472,917.329963235294,38.373535492763615,13.235294117647058
132,43,./data_pothole/ds2_17276.jpg,498.85596140592696,970.2711397058824,58.22191592005514,18.52941176470588
133,44,./data_pothole/ds2_17276.jpg,750.2687801516196,945.0,51.60578911095797,14.682904411764556
134,45,./data_pothole/ds2_17277.jpg,722.4810475534115,970.2711397058824,64.8380427291523,23.823529411764707
135,46,./data_pothole/ds2_17277.jpg,410.1998621640248,1003.359375,80.71674707098553,22.5
136,47,./data_pothole/ds2_17278.jpg,367.8566505858029,1021.888786764706,78.07029634734666,21.176470588235293
137,48,./data_pothole/ds2_17278.jpg,694.6933149552034,992.7711397058824,78.07029634734666,23.823529411764707
138,49,./data_pothole/ds2_17279.jpg,341.3921433494142,1033.8005514705883,79.3935217091661,22.5
139,50,./data_pothole/ds2_17279.jpg,693.3700895933839,1004.5588235294116,80.71674707098553,25.27113970588235
140,51,./data_pothole/ds2_17280.jpg,341.3921433494142,1039.094669117647,70.13094417643005,19.852941176470587
141,52,./data_pothole/ds2_17280.jpg,685.4307374224675,1008.6534926470588,74.10062026188821,23.699448529411764
142,53,./data_pothole/ds2_17329.jpg,1222.660234321158,931.888786764706,121.73673328738802,35.73529411764706
143,54,./data_pothole/ds2_18254.jpg,1417.1743625086149,888.2123161764706,92.62577532736044,19.852941176470587
144,55,./data_pothole/ds2_18254.jpg,1492.5982081323227,945.1240808823528,105.8580289455548,26.47058823529412
145,56,./data_pothole/ds2_18384.jpg,1206.289655172414,854.7518382352941,33.10344827586207,11.911764705882351
146,57,./data_pothole/ds2_18384.jpg,1030.1793103448276,857.3988970588235,11.917241379310344,18.52941176470588
147,58,./data_pothole/ds2_18663.jpg,392.99793246037217,897.4770220588235,140.2618883528601,23.823529411764707
148,59,./data_pothole/ds2_18663.jpg,555.7546519641627,861.7417279411765,82.03997243280497,15.882352941176473
149,60,./data_pothole/ds2_18720.jpg,436.66436940041353,863.0652573529411,148.2012405237767,56.91176470588235
150,61,./data_pothole/ds2_19026.jpg,984.4796691936596,859.0946691176471,152.170916609235,43.67647058823529
151,62,./data_pothole/ds2_19695.jpg,1444.403669724771,886.3898601398602,93.10615989515072,15.104895104895103
152,63,./data_pothole/ds2_19708.jpg,1401.6251638269987,978.277972027972,153.49934469200525,41.53846153846154
153,64,./data_pothole/ds2_20173.jpg,770.0131061598952,960.6555944055945,69.20052424639596,47.59615384615385
154,65,./data_pothole/ds2_20342.jpg,1143.6959370904326,863.7325174825174,84.29882044560944,40.27972027972028
155,66,./data_pothole/ds2_20670.jpg,943.4596829772572,872.3299632352941,55.57546519641627,160.14705882352942
156,67,./data_pothole/ds2_20671.jpg,948.7525844245348,921.3005514705882,54.25223983459684,120.44117647058825
157,68,./data_pothole/ds2_22549.jpg,1209.4279807029636,991.4476102941176,88.65609924190214,25.14705882352941
158,69,./data_pothole/ds2_22663.jpg,864.066161268091,898.8005514705882,84.68642315644384,21.176470588235293
159,70,./data_pothole/ds2_22753.jpg,639.1178497587871,994.0946691176472,134.96898690558237,47.64705882352941
160,71,./data_pothole/ds2_23033.jpg,1057.2570640937286,987.4770220588236,120.41350792556858,60.88235294117647
161,72,./data_pothole/ds2_23034.jpg,1029.4693314955205,916.0064338235294,34.40385940730531,42.35294117647059
162,73,./data_pothole/ds2_23485.jpg,1139.2970365265337,929.2417279411764,95.27222605099932,31.764705882352946
163,74,./data_pothole/ds2_24260.jpg,1228.5756026296567,962.2256493506494,82.74653031409788,18.233766233766232
164,75,./data_pothole/ds2_24572.jpg,927.580978635424,898.8005514705882,93.94900068917988,35.73529411764706
165,76,./data_pothole/ds2_25130.jpg,403.5837353549277,912.0358455882352,123.05995864920745,21.176470588235293
166,77,./data_pothole/ds2_29871.jpg,1334.327122153209,859.4033742331287,62.27743271221532,13.251533742331286
167,78,./data_pothole/ds2_29871.jpg,1503.9337474120082,856.7530674846626,64.92753623188406,18.552147239263803
168,79,./data_pothole/ds2_30591.jpg,1081.0751206064783,978.2123161764706,103.21157822191591,48.97058823529397
169,80,./data_pothole/ds2_30592.jpg,967.277739490007,938.5064338235294,72.77739490006893,23.823529411764707
170,81,./data_pothole/ds2_30592.jpg,981.8332184700208,908.0652573529412,23.81805651274983,17.205882352941178
171,0,./data_pothole/ds3_GH010227.MP4#t=196.jpg,557.1213879445606,842.068846748664,151.02931321914224,91.53898444760686
172,1,./data_pothole/ds3_GH020010.MP4#t=116.jpg,2478.9728400066683,1149.8117523983972,130.08567796738603,88.20718979382556
173,2,./data_pothole/ds3_GH020106.MP4#t=167.jpg,638.5007496251875,926.0916666666668,105.4032983508246,34.45333333333333
174,3,./data_pothole/ds3_GH020164.MP4#t=272.jpg,1434.734328358209,998.4777556440904,161.43283582089552,100.92961487383798
175,4,./data_pothole/ds3_GH020167.MP4#t=392.jpg,1012.8056537102474,1255.6132075471698,263.7116607773852,133.83647798742138
176,5,./data_pothole/ds3_GH030012.MP4#t=589.jpg,538.7820895522387,1250.8017928286852,314.79402985074626,175.6175298804781
177,6,./data_pothole/ds3_GH030012.MP4#t=388.jpg,1660.7402985074627,1002.5149402390438,211.88059701492537,90.8366533864542
178,7,./data_pothole/ds3_GH030093.MP4#t=615.jpg,1703.1164179104478,826.8974103585657,349.09850746268654,298.75166002656044
179,8,./data_pothole/ds3_GH030100.MP4#t=829.jpg,2067.6522968197883,1186.7830188679245,445.252296819788,216.0503144654088
180,9,./data_pothole/ds3_GH030100.MP4#t=818.jpg,1695.0162544169611,943.9654088050314,485.38233215547706,391.9496855345912
181,10,./data_pothole/ds3_GH030100.MP4#t=744.jpg,2220.528621908127,1219.2861635220129,248.42402826855124,49.710691823899374
182,11,./data_pothole/ds3_GH030100.MP4#t=744.jpg,1387.3526501766785,815.8647798742138,139.49964664310954,99.42138364779876
183,12,./data_pothole/ds3_GH030100.MP4#t=689.jpg,2468.9526501766786,840.7201257861635,221.67067137809187,156.77987421383648
184,13,./data_pothole/ds3_GH030100.MP4#t=241.jpg,395.5674911660777,873.2232704402516,214.0268551236749,47.79874213836478
185,14,./data_pothole/ds3_GH030100.MP4#t=63.jpg,1498.5791726105565,895.1459390862944,100.2910128388017,40.50761421319797
186,15,./data_pothole/ds3_GH030167.MP4#t=726.jpg,1076.6343906510851,1203.168647845468,194.110183639399,130.99554234769687
187,16,./data_pothole/ds3_GH030221.MP4#t=394.jpg,952.8358208955224,736.054376657825,173.3731343283582,154.69496021220158
188,17,./data_pothole/ds3_GH030221.MP4#t=394.jpg,399.76119402985074,821.9960212201592,234.98507462686567,143.23607427055703
189,18,./data_pothole/ds3_GH030316.MP4#t=119.jpg,1444.823880597015,1046.9239707835325,58.51940298507463,32.297476759628154
190,19,./data_pothole/ds3_GH040010.MP4#t=137.jpg,1660.7402985074627,1331.5454847277556,680.0358208955224,181.6733067729084
191,20,./data_pothole/ds3_GH040012.MP4#t=866.jpg,1441.237757274663,1310.8680555555554,711.9829666430093,209.13194444444443
192,21,./data_pothole/ds3_GH040012.MP4#t=708.jpg,1886.4669978708305,1370.363005050505,525.8310858765082,147.77777777777777
193,22,./data_pothole/ds3_GH040012.MP4#t=703.jpg,1368.3122782114974,1147.7367424242425,262.9155429382541,47.97979797979798
194,23,./data_pothole/ds3_GH040012.MP4#t=679.jpg,1375.9886444286728,1007.6357323232324,195.7473385379702,38.38383838383838
195,24,./data_pothole/ds3_GH040012.MP4#t=675.jpg,1406.694109297374,986.5246212121212,176.55642299503194,40.30303030303031
196,25,./data_pothole/ds3_GH040012.MP4#t=674.jpg,1377.9077359829666,973.0902777777776,203.42370475514548,28.787878787878785
197,26,./data_pothole/ds3_GH040012.MP4#t=670.jpg,1381.7459190915542,965.41351010101,195.7473385379702,46.06060606060606
198,27,./data_pothole/ds3_GH040012.MP4#t=668.jpg,1381.7459190915542,965.41351010101,195.7473385379702,46.06060606060606
199,28,./data_pothole/ds3_GH040012.MP4#t=667.jpg,1381.7459190915542,965.41351010101,195.7473385379702,46.06060606060606
200,29,./data_pothole/ds3_GH040012.MP4#t=666.jpg,1381.7459190915542,965.41351010101,195.7473385379702,46.06060606060606
201,30,./data_pothole/ds3_GH040012.MP4#t=665.jpg,1381.7459190915542,965.41351010101,195.7473385379702,46.06060606060606
202,31,./data_pothole/ds3_GH040012.MP4#t=664.jpg,1381.7459190915542,965.41351010101,195.7473385379702,46.06060606060606
203,32,./data_pothole/ds3_GH040012.MP4#t=663.jpg,1381.7459190915542,965.41351010101,195.7473385379702,46.06060606060606
204,33,./data_pothole/ds3_GH040012.MP4#t=662.jpg,1381.7459190915542,965.41351010101,195.7473385379702,46.06060606060606
205,34,./data_pothole/ds3_GH040012.MP4#t=661.jpg,1381.7459190915542,965.41351010101,195.7473385379702,46.06060606060606
206,35,./data_pothole/ds3_GH040012.MP4#t=660.jpg,1385.5841022001418,971.1710858585858,191.9091554293825,38.38383838383838
207,36,./data_pothole/ds3_GH040012.MP4#t=659.jpg,1381.7459190915542,965.41351010101,209.18097941802696,34.54545454545455
208,37,./data_pothole/ds3_GH040012.MP4#t=658.jpg,1381.7459190915542,965.41351010101,209.18097941802696,34.54545454545455
209,38,./data_pothole/ds3_GH040012.MP4#t=656.jpg,1351.040454222853,925.1104797979796,209.18097941802696,34.54545454545455
210,39,./data_pothole/ds3_GH040012.MP4#t=527.jpg,2262.60894251242,911.6761363636364,105.5500354861604,24.949494949494948
211,40,./data_pothole/ds3_GH040012.MP4#t=527.jpg,2345.1298793470546,1013.393308080808,268.67281760113553,34.54545454545455
212,41,./data_pothole/ds3_GH040012.MP4#t=504.jpg,1268.519517388219,1178.4438131313132,107.46912704045424,42.22222222222222
213,42,./data_pothole/ds3_GH040012.MP4#t=470.jpg,2529.3626685592617,1038.342803030303,76.76366217175301,24.949494949494948
214,43,./data_pothole/ds3_GH040012.MP4#t=470.jpg,2615.721788502484,1055.6155303030305,76.76366217175301,32.62626262626262
215,44,./data_pothole/ds3_GH040012.MP4#t=350.jpg,903.8921220723918,963.494318181818,142.01277501774308,21.11111111111111
216,45,./data_pothole/ds3_GH040012.MP4#t=157.jpg,2116.757984386089,1001.8781565656566,216.85734563520228,42.22222222222222
217,46,./data_pothole/ds3_GH040012.MP4#t=157.jpg,2464.113555713272,1032.5852272727273,224.5337118523776,69.0909090909091
218,47,./data_pothole/ds3_GH040012.MP4#t=156.jpg,1209.02767920511,1036.423611111111,186.15188076650105,51.81818181818181
219,48,./data_pothole/ds3_GH040167.MP4#t=954.jpg,1535.2732434350603,998.0397727272726,224.5337118523776,261.010101010101
220,49,./data_pothole/ds3_GH040167.MP4#t=954.jpg,1853.842441447836,1021.0700757575758,138.17459190915542,38.38383838383838
221,50,./data_pothole/ds3_GH040167.MP4#t=954.jpg,944.193044712562,932.7872474747476,395.332860184528,445.2525252525252
222,51,./data_pothole/ds3_GH040167.MP4#t=746.jpg,1040.1476224272533,1188.0397727272727,303.2164655784244,136.26262626262627
223,52,./data_pothole/ds3_GH040167.MP4#t=410.jpg,2343.2107877927606,996.1205808080808,195.7473385379702,76.76767676767676
224,53,./data_pothole/ds3_GH040167.MP4#t=287.jpg,1109.234918381831,976.9286616161615,1573.6550745209368,172.72727272727272
225,54,./data_pothole/ds3_GH040167.MP4#t=234.jpg,1909.4960965223563,999.9589646464646,201.50461320085168,47.97979797979798
226,55,./data_pothole/ds3_GH040167.MP4#t=215.jpg,1431.6422995031935,944.302398989899,65.24911284599007,19.19191919191919
227,56,./data_pothole/ds3_GH040167.MP4#t=203.jpg,1456.5904897090134,1147.7367424242425,326.24556422995033,109.3939393939394
228,57,./data_pothole/ds3_GH040167.MP4#t=201.jpg,996.0085166784954,980.7670454545454,134.33640880056777,49.898989898989896
229,58,./data_pothole/ds3_GH040167.MP4#t=201.jpg,1185.998580553584,948.1407828282828,115.14549325762952,23.03030303030303
230,59,./data_pothole/ds3_GH040167.MP4#t=196.jpg,1629.308729595458,1128.544823232323,71.00638750887154,28.787878787878785
231,60,./data_pothole/ds3_GH040167.MP4#t=195.jpg,1636.985095812633,921.272095959596,197.666430092264,109.3939393939394
232,61,./data_pothole/ds3_GH040167.MP4#t=36.jpg,1470.0241305890702,903.9993686868688,88.27821149751597,24.949494949494948
233,62,./data_pothole/ds3_GH040227.MP4#t=639.jpg,1195.5771096023277,699.7189257391568,202.61491422162948,96.82758620689656
234,63,./data_pothole/ds3_GH040227.MP4#t=637.jpg,1343.068887912221,729.5120291874326,262.20754273763333,114.70351646686422
235,64,./data_pothole/ds3_GH040239.MP4#t=392.jpg,515.1120259645877,767.9013405706651,86.05501783826638,56.842105263157904
236,65,./data_pothole/ds3_GH040239.MP4#t=352.jpg,1551.0191761363635,728.9238721804512,115.28103528012684,47.09776914209352
237,66,./data_pothole/ds3_GH040385.MP4#t=319.jpg,1280.1942336874051,1026.5705128205127,88.2185128983308,127.17948717948715
238,67,./data_pothole/ds3_GH040385.MP4#t=301.jpg,1140.6858877086495,975.2884615384614,170.28224582701063,121.02564102564102
239,68,./data_pothole/ds3_GH040389.MP4#t=466.jpg,1348.08115942029,1063.3634020618556,62.70144927536232,50.92783505154639
240,69,./data_pothole/ds3_GH040389.MP4#t=421.jpg,1820.3014492753623,1094.7036082474226,248.8463768115942,66.59793814432989
241,70,./data_pothole/ds3_GH040389.MP4#t=356.jpg,1350.040579710145,1008.5180412371134,201.82028985507247,35.25773195876288
242,71,./data_pothole/ds3_GH040389.MP4#t=349.jpg,1886.9217391304348,1018.311855670103,144.99710144927536,33.298969072164944
243,72,./data_pothole/ds3_GH040389.MP4#t=332.jpg,1412.7420289855072,986.971649484536,152.83478260869566,50.92783505154639
244,73,./data_pothole/ds3_GH040389.MP4#t=24.jpg,2028.4797728885733,1022.9892676767676,203.42370475514548,32.62626262626262
